SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-12 16:03:13.375756,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75
1,DC:A6:32:55:FC:D8,2020-07-12 16:03:15.344918,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74
2,DC:A6:32:55:FC:D8,2020-07-12 16:03:17.349827,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72
3,DC:A6:32:55:FC:D8,2020-07-12 16:03:19.136128,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73
4,DC:A6:32:55:FC:D8,2020-07-12 16:03:21.141165,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76
5,DC:A6:32:55:FC:D8,2020-07-12 16:03:22.157351,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75
6,DC:A6:32:55:FC:D8,2020-07-12 16:03:24.162515,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72
7,DC:A6:32:55:FC:D8,2020-07-12 16:03:25.419325,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75
8,DC:A6:32:55:FC:D8,2020-07-12 16:03:26.728647,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72
9,DC:A6:32:55:FC:D8,2020-07-12 16:03:28.733665,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73
10,DC:A6:32:55:FC:D8,2020-07-12 16:03:29.179169,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77
11,DC:A6:32:55:FC:D8,2020-07-12 16:03:31.183825,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74
12,DC:A6:32:55:FC:D8,2020-07-12 16:03:32.694963,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78
13,DC:A6:32:55:FC:D8,2020-07-12 16:03:33.166113,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77
14,DC:A6:32:55:FC:D8,2020-07-12 16:03:35.171363,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72
15,DC:A6:32:55:FC:D8,2020-07-12 16:03:36.164949,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73
16,DC:A6:32:55:FC:D8,2020-07-12 16:03:38.170072,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76
17,DC:A6:32:55:FC:D8,2020-07-12 16:03:39.549373,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73
18,DC:A6:32:55:FC:D8,2020-07-12 16:03:40.148787,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74
19,DC:A6:32:55:FC:D8,2020-07-12 16:03:42.153769,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74
20,DC:A6:32:55:FC:D8,2020-07-12 16:03:43.232523,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72
21,DC:A6:32:55:FC:D8,2020-07-12 16:03:44.453787,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72
22,DC:A6:32:55:FC:D8,2020-07-12 16:03:45.195099,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73
23,DC:A6:32:55:FC:D8,2020-07-12 16:03:46.283799,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76
24,DC:A6:32:55:FC:D8,2020-07-12 16:03:47.367520,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73
25,DC:A6:32:55:FC:D8,2020-07-12 16:03:48.128826,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75
26,DC:A6:32:55:FC:D8,2020-07-12 16:03:50.023897,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75
27,DC:A6:32:55:FC:D8,2020-07-12 16:03:52.028955,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72
28,DC:A6:32:55:FC:D8,2020-07-12 16:03:54.033880,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76
29,DC:A6:32:55:FC:D8,2020-07-12 16:03:55.250826,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77
30,DC:A6:32:55:FC:D8,2020-07-12 16:03:56.281389,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73
31,DC:A6:32:55:FC:D8,2020-07-12 16:03:58.286486,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73
32,DC:A6:32:55:FC:D8,2020-07-12 16:04:00.291583,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75
33,DC:A6:32:55:FC:D8,2020-07-12 16:04:01.235320,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77
34,DC:A6:32:55:FC:D8,2020-07-12 16:04:02.053983,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72
35,DC:A6:32:55:FC:D8,2020-07-12 16:04:03.416544,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73
36,DC:A6:32:55:FC:D8,2020-07-12 16:04:05.421652,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72
37,DC:A6:32:55:FC:D8,2020-07-12 16:04:06.767771,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74
38,DC:A6:32:55:FC:D8,2020-07-12 16:04:07.026426,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-74
39,DC:A6:32:55:FC:D8,2020-07-12 16:04:09.030324,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73
40,DC:A6:32:55:FC:D8,2020-07-12 16:04:10.257869,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73
41,DC:A6:32:55:FC:D8,2020-07-12 16:04:12.262880,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72
