SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-12 20:32:58.021980,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68
1,DC:A6:32:55:FC:D8,2020-07-12 20:33:00.027350,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68
2,DC:A6:32:55:FC:D8,2020-07-12 20:33:02.032462,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
3,DC:A6:32:55:FC:D8,2020-07-12 20:33:04.038586,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
4,DC:A6:32:55:FC:D8,2020-07-12 20:33:06.043487,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67
5,DC:A6:32:55:FC:D8,2020-07-12 20:33:08.048485,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78
6,DC:A6:32:55:FC:D8,2020-07-12 20:33:10.053360,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
7,DC:A6:32:55:FC:D8,2020-07-12 20:33:11.822462,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
8,DC:A6:32:55:FC:D8,2020-07-12 20:33:12.008829,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68
9,DC:A6:32:55:FC:D8,2020-07-12 20:33:14.014372,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70
10,DC:A6:32:55:FC:D8,2020-07-12 20:33:16.019294,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70
11,DC:A6:32:55:FC:D8,2020-07-12 20:33:18.024231,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70
12,DC:A6:32:55:FC:D8,2020-07-12 20:33:19.316140,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69
13,DC:A6:32:55:FC:D8,2020-07-12 20:33:20.893260,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67
14,DC:A6:32:55:FC:D8,2020-07-12 20:33:21.014464,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
15,DC:A6:32:55:FC:D8,2020-07-12 20:33:22.628089,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
16,DC:A6:32:55:FC:D8,2020-07-12 20:33:23.078903,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
17,DC:A6:32:55:FC:D8,2020-07-12 20:33:24.273929,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68
18,DC:A6:32:55:FC:D8,2020-07-12 20:33:25.585906,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69
19,DC:A6:32:55:FC:D8,2020-07-12 20:33:26.241235,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69
20,DC:A6:32:55:FC:D8,2020-07-12 20:33:28.245893,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78
21,DC:A6:32:55:FC:D8,2020-07-12 20:33:29.365535,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67
22,DC:A6:32:55:FC:D8,2020-07-12 20:33:31.371713,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68
23,DC:A6:32:55:FC:D8,2020-07-12 20:33:33.376551,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
24,DC:A6:32:55:FC:D8,2020-07-12 20:33:35.382606,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78
25,DC:A6:32:55:FC:D8,2020-07-12 20:33:37.386862,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69
26,DC:A6:32:55:FC:D8,2020-07-12 20:33:39.392269,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68
27,DC:A6:32:55:FC:D8,2020-07-12 20:33:40.053779,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69
28,DC:A6:32:55:FC:D8,2020-07-12 20:33:42.058761,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
29,DC:A6:32:55:FC:D8,2020-07-12 20:33:43.244363,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67
30,DC:A6:32:55:FC:D8,2020-07-12 20:33:44.068543,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68
31,DC:A6:32:55:FC:D8,2020-07-12 20:33:45.149094,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
32,DC:A6:32:55:FC:D8,2020-07-12 20:33:47.154009,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68
33,DC:A6:32:55:FC:D8,2020-07-12 20:33:48.729789,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69
34,DC:A6:32:55:FC:D8,2020-07-12 20:33:49.232527,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
35,DC:A6:32:55:FC:D8,2020-07-12 20:33:51.238682,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
36,DC:A6:32:55:FC:D8,2020-07-12 20:33:53.243516,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68
37,DC:A6:32:55:FC:D8,2020-07-12 20:33:54.338963,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68
38,DC:A6:32:55:FC:D8,2020-07-12 20:33:56.343802,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
39,DC:A6:32:55:FC:D8,2020-07-12 20:33:57.121795,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69
