SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
14,DC:A6:32:55:FC:D8,2020-07-12 21:05:08.604320,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,2.5
15,DC:A6:32:55:FC:D8,2020-07-12 21:05:09.012845,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,2.5
16,DC:A6:32:55:FC:D8,2020-07-12 21:05:11.017956,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,2.5
17,DC:A6:32:55:FC:D8,2020-07-12 21:05:13.022930,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,2.5
18,DC:A6:32:55:FC:D8,2020-07-12 21:05:14.146734,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,2.5
19,DC:A6:32:55:FC:D8,2020-07-12 21:05:16.151624,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,2.5
20,DC:A6:32:55:FC:D8,2020-07-12 21:05:18.156672,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81,2.5
21,DC:A6:32:55:FC:D8,2020-07-12 21:05:19.770379,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,2.5
22,DC:A6:32:55:FC:D8,2020-07-12 21:05:20.705269,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,2.5
23,DC:A6:32:55:FC:D8,2020-07-12 21:05:21.791503,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80,2.5
24,DC:A6:32:55:FC:D8,2020-07-12 21:05:22.022648,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,2.5
25,DC:A6:32:55:FC:D8,2020-07-12 21:05:24.027827,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,2.5
26,DC:A6:32:55:FC:D8,2020-07-12 21:05:25.131498,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,2.5
27,DC:A6:32:55:FC:D8,2020-07-12 21:05:26.501442,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,2.5
28,DC:A6:32:55:FC:D8,2020-07-12 21:05:28.148338,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,2.5
29,DC:A6:32:55:FC:D8,2020-07-12 21:05:30.153937,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,2.5
30,DC:A6:32:55:FC:D8,2020-07-12 21:05:32.158911,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,2.5
31,DC:A6:32:55:FC:D8,2020-07-12 21:05:33.080034,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,2.5
32,DC:A6:32:55:FC:D8,2020-07-12 21:05:35.085052,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,2.5
33,DC:A6:32:55:FC:D8,2020-07-12 21:05:36.071838,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,2.5
34,DC:A6:32:55:FC:D8,2020-07-12 21:05:38.011177,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,2.5
35,DC:A6:32:55:FC:D8,2020-07-12 21:05:40.016246,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80,2.5
36,DC:A6:32:55:FC:D8,2020-07-12 21:05:42.021071,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,2.5
37,DC:A6:32:55:FC:D8,2020-07-12 21:05:44.026155,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,2.5
38,DC:A6:32:55:FC:D8,2020-07-12 21:05:45.066038,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,2.5
39,DC:A6:32:55:FC:D8,2020-07-12 21:05:46.778458,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,2.5
40,DC:A6:32:55:FC:D8,2020-07-12 21:05:47.792112,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,2.5
41,DC:A6:32:55:FC:D8,2020-07-12 21:05:48.012051,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,2.5
42,DC:A6:32:55:FC:D8,2020-07-12 21:05:50.017187,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,2.5
43,DC:A6:32:55:FC:D8,2020-07-12 21:05:52.022104,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,2.5
