SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-04 16:05:01.208031,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,5.0
1,DC:A6:32:55:FC:D8,2020-07-04 16:05:03.213378,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72,5.0
2,DC:A6:32:55:FC:D8,2020-07-04 16:05:04.557801,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73,5.0
3,DC:A6:32:55:FC:D8,2020-07-04 16:05:05.243874,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-78,5.0
4,DC:A6:32:55:FC:D8,2020-07-04 16:05:07.248452,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72,5.0
5,DC:A6:32:55:FC:D8,2020-07-04 16:05:08.075556,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-74,5.0
6,DC:A6:32:55:FC:D8,2020-07-04 16:05:09.054879,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77,5.0
7,DC:A6:32:55:FC:D8,2020-07-04 16:05:10.025059,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77,5.0
8,DC:A6:32:55:FC:D8,2020-07-04 16:05:11.786475,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-74,5.0
9,DC:A6:32:55:FC:D8,2020-07-04 16:05:12.006969,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76,5.0
10,DC:A6:32:55:FC:D8,2020-07-04 16:05:13.352915,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77,5.0
11,DC:A6:32:55:FC:D8,2020-07-04 16:05:14.097737,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75,5.0
12,DC:A6:32:55:FC:D8,2020-07-04 16:05:16.013611,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72,5.0
13,DC:A6:32:55:FC:D8,2020-07-04 16:05:17.019437,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72,5.0
14,DC:A6:32:55:FC:D8,2020-07-04 16:05:18.050441,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72,5.0
15,DC:A6:32:55:FC:D8,2020-07-04 16:05:19.748851,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73,5.0
16,DC:A6:32:55:FC:D8,2020-07-04 16:05:20.076144,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73,5.0
17,DC:A6:32:55:FC:D8,2020-07-04 16:05:21.933399,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75,5.0
18,DC:A6:32:55:FC:D8,2020-07-04 16:05:22.020722,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76,5.0
19,DC:A6:32:55:FC:D8,2020-07-04 16:05:24.025405,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73,5.0
20,DC:A6:32:55:FC:D8,2020-07-04 16:05:25.818675,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73,5.0
21,DC:A6:32:55:FC:D8,2020-07-04 16:05:26.017198,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,5.0
22,DC:A6:32:55:FC:D8,2020-07-04 16:05:27.027012,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77,5.0
23,DC:A6:32:55:FC:D8,2020-07-04 16:05:29.026628,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,5.0
24,DC:A6:32:55:FC:D8,2020-07-04 16:05:31.031242,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73,5.0
25,DC:A6:32:55:FC:D8,2020-07-04 16:05:32.015918,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,5.0
26,DC:A6:32:55:FC:D8,2020-07-04 16:05:33.576215,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-70,5.0
27,DC:A6:32:55:FC:D8,2020-07-04 16:05:34.052962,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-70,5.0
28,DC:A6:32:55:FC:D8,2020-07-04 16:05:35.189034,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73,5.0
29,DC:A6:32:55:FC:D8,2020-07-04 16:05:36.495043,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-70,5.0
30,DC:A6:32:55:FC:D8,2020-07-04 16:05:37.563483,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,5.0
31,DC:A6:32:55:FC:D8,2020-07-04 16:05:38.065833,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76,5.0
32,DC:A6:32:55:FC:D8,2020-07-04 16:05:40.069845,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,5.0
33,DC:A6:32:55:FC:D8,2020-07-04 16:05:42.075204,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76,5.0
34,DC:A6:32:55:FC:D8,2020-07-04 16:05:43.178700,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72,5.0
35,DC:A6:32:55:FC:D8,2020-07-04 16:05:45.183262,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-70,5.0
36,DC:A6:32:55:FC:D8,2020-07-04 16:05:46.006909,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,5.0
37,DC:A6:32:55:FC:D8,2020-07-04 16:05:48.011457,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-74,5.0
38,DC:A6:32:55:FC:D8,2020-07-04 16:05:49.413701,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,5.0
